movie,speaker,utterance,srt_index,emotion,emotion_id,start_time,end_time
Toy,Sheriff,"Ohh! Oh, Bo.",1137,neutral,4,"01:16:01,724","01:16:04,056"
Toy,Sheriff,"Merry Christmas, sheriff.",1139,neutral,4,"01:16:06,604","01:16:08,686"
Toy,Buzz,"a nice, big Andy's-room welcome.",0243,neutral,4,"00:14:57,188","00:15:00,931"
Toy,Buzz,Buzz lightyear to star command.,0244,neutral,4,"00:15:25,925","00:15:27,665"
Toy,Buzz,"Come in, star command.",0245,neutral,4,"00:15:27,718","00:15:29,674"
Toy,Buzz,"Star command, come in.",0246,neutral,4,"00:15:30,263","00:15:31,490"
Toy,Buzz,Do you read me?,0247,fear,2,"00:15:31,514","00:15:32,594"
Toy,Buzz,Why don't they answer? My ship!,0248,neutral,4,"00:15:32,682","00:15:35,970"
Toy,Buzz,Blast! This'll take weeks to repair.,0249,neutral,4,"00:15:39,105","00:15:42,017"
Toy,Buzz,"Buzz lightyear mission log, stardate 4-0-7-2.",0250,neutral,4,"00:15:42,608","00:15:45,691"
Toy,Buzz,My ship has run off course en route to sector 12.,0251,neutral,4,"00:15:45,778","00:15:49,066"
Toy,Buzz,I've crash-landed on a strange planet.,0252,neutral,4,"00:15:49,157","00:15:51,614"
Toy,Buzz,The impact must've awoken me from hypersleep.,0253,neutral,4,"00:15:51,701","00:15:54,192"
Toy,Buzz,No readout yet if the air is breathable.,0255,neutral,4,"00:15:59,792","00:16:02,249"
Toy,Buzz,"This is my spot, see, the bed here.",0263,neutral,4,"00:16:21,564","00:16:23,771"
Toy,Buzz,Local law enforcement. It's about time you got here.,0264,neutral,4,"00:16:23,858","00:16:26,349"
Toy,Buzz,"I'm buzz lightyear, space ranger, universe protection unit.",0265,neutral,4,"00:16:26,402","00:16:29,360"
Toy,Buzz,"Yes, it is a mistake because, you see, the bed here is my spot.",0267,neutral,4,"00:16:31,741","00:16:35,575"
Toy,Buzz,I need to repair my turbo boosters.,0268,neutral,4,"00:16:35,620","00:16:37,235"
Toy,Buzz,I am buzz lightyear. I come in peace.,0275,surprise,6,"00:16:53,721","00:16:56,337"
Toy,Buzz,"So, uh, where you from? Singapore? Hong Kong?",0286,others,7,"00:17:21,457","00:17:24,745"
Toy,Buzz,"Ah, ah, ah, ah! Please be careful.",0298,neutral,4,"00:17:56,033","00:17:58,820"
Toy,Buzz,"Excuse me, I think the word you're searching for is space ranger.",0306,neutral,4,"00:18:16,137","00:18:20,130"
Toy,Buzz,Excuse me.,0313,neutral,4,"00:18:38,034","00:18:39,444"
Toy,Buzz,"Oh, what? What? These are plastic. He can't fly!",0315,neutral,4,"00:18:44,123","00:18:48,867"
Toy,Buzz,"I tell you, I could fly around this room with my eyes closed!",0320,neutral,4,"00:18:58,721","00:19:01,178"
Toy,Buzz,"Stand back, everyone!",0322,neutral,4,"00:19:05,519","00:19:07,430"
Toy,Buzz,I found my movin' buddy.,0326,happy,3,"00:19:50,272","00:19:51,933"
Toy,Buzz,"He's mine, and no one is taking him away from me.",0389,neutral,4,"00:23:15,352","00:23:19,140"
Toy,Buzz,What are you talking about?,0390,neutral,4,"00:23:19,189","00:23:20,725"
Toy,Buzz,stop with this spaceman thing! It's getting on my nerves!,0393,angry,0,"00:23:26,030","00:23:30,194"
Toy,Buzz,The air isn't... toxic.,0397,angry,0,"00:23:50,012","00:23:53,721"
Toy,Buzz,How dare you open a spaceman's helmet on an uncharted planet!,0398,others,7,"00:23:54,183","00:23:57,801"
Toy,Buzz,Huh? Right? Buddy?,0512,neutral,4,"00:30:54,686","00:30:57,268"
Toy,Buzz,"I just want you to know that even though you tried to terminate me,",0513,neutral,4,"00:30:57,481","00:31:00,939"
Toy,Buzz,"Oh, I'm a lost toy!",0526,neutral,4,"00:31:51,410","00:31:54,698"
Toy,Buzz,and taken away everything that was important to me...,0537,angry,0,"00:32:46,298","00:32:48,359"
Toy,Buzz,Don't talk to me about importance!,0538,angry,0,"00:32:48,383","00:32:49,873"
Toy,Buzz,with the destructive capacity to annihilate an entire planet!,0543,neutral,4,"00:33:00,061","00:33:03,394"
Toy,Buzz,I alone have information that reveals this weapon's only weakness.,0544,angry,0,"00:33:03,482","00:33:07,725"
Toy,Buzz,You're an action figure! You are a child's plaything!,0549,neutral,4,"00:33:19,414","00:33:24,249"
Toy,Buzz,Negative. There are no restraining harnesses in the cargo area.,0570,neutral,4,"00:34:27,440","00:34:30,648"
Toy,Buzz,There you are.,0583,neutral,4,"00:35:41,389","00:35:42,799"
Toy,Buzz,I need to commandeer your vessel to sector 12.,0618,neutral,4,"00:37:47,348","00:37:49,839"
Toy,Buzz,They're cannibals.,0680,neutral,4,"00:42:41,809","00:42:43,800"
Toy,Buzz,"Mayday, mayday.",0681,neutral,4,"00:42:46,939","00:42:48,145"
Toy,Buzz,"Come in, star command. Send reinforcements.",0682,neutral,4,"00:42:48,191","00:42:50,477"
Toy,Buzz,"Star command, do you copy?",0683,neutral,4,"00:42:50,568","00:42:52,900"
Toy,Buzz,All right!,0705,neutral,4,"00:44:20,908","00:44:22,489"
Toy,Buzz,"Are you all right? I'm proud of you, sheriff.",0706,neutral,4,"00:44:34,297","00:44:36,834"
Toy,Buzz,"They're gonna eat us, buzz! Do something quick!",0713,neutral,4,"00:44:53,357","00:44:55,598"
Toy,Buzz,There's no place like home.,0721,others,7,"00:45:19,258","00:45:22,796"
Toy,Buzz,"Buzz. Hey. Buzz, are you okay?",0785,neutral,4,"00:50:04,418","00:50:06,909"
Toy,Buzz,Gone! It's all gone.,0786,neutral,4,"00:50:06,962","00:50:10,204"
Toy,Buzz,What happened to you?,0788,neutral,4,"00:50:13,219","00:50:14,254"
Toy,Buzz,One minute you're defending the whole galaxy.,0789,neutral,4,"00:50:14,345","00:50:17,007"
Toy,Buzz,"Let's get you outta here, buzz.",0793,angry,0,"00:50:28,609","00:50:30,349"
Toy,Buzz,"I am Mrs. nesbitt! Ha-ha-ha-ha! Snap out of it, buzz!",0795,neutral,4,"00:50:33,489","00:50:38,404"
Toy,Buzz,I-I-i-I'm sorry. I... You're right.,0796,neutral,4,"00:50:42,331","00:50:44,572"
Toy,Buzz,"Buzz, I can't do this without you. I need your help.",0910,sad,5,"00:57:44,670","00:57:48,788"
Toy,Buzz,"Then I'll get that rocket off you, and we'll make a break for Andy's house.",0913,sad,5,"00:57:56,723","00:58:00,056"
Toy,Buzz,It's because you're a toy. You are his toy.,0924,sad,5,"00:58:31,633","00:58:35,501"
Toy,Buzz,"Come on, sheriff. There's a kid over in that house who needs us.",0942,neutral,4,"01:00:08,188","01:00:11,271"
Toy,Buzz,Woody! Great! Help me outta this thing.,0994,surprise,6,"01:05:09,614","01:05:11,570"
Toy,Buzz,It's okay. Everything's under control.,0996,others,7,"01:05:13,493","01:05:16,075"
Toy,Buzz,Woody.,1036,neutral,4,"01:07:44,143","01:07:45,849"
Toy,Buzz,Great!,1102,others,7,"01:13:11,470","01:13:12,755"
Toy,Buzz,"Hey, buzz! You're flyin'l",1122,happy,3,"01:14:56,117","01:14:58,324"
Toy,Buzz,"Uh, buzz, we missed the truck.",1126,neutral,4,"01:15:13,968","01:15:16,926"
Toy,Buzz,"you are not worried, are you? I can't quite...",1152,neutral,4,"01:16:44,183","01:16:46,203"
Toy,Buzz,"Me? No, no. Pfft. Make out...",1153,neutral,4,"01:16:46,227","01:16:47,662"
ToyII,Stinky,"Hey, how do you know my name? Everyone knows your name, wood-y.",0265,neutral,4,"00:22:32,560","00:22:37,304"
ToyII,Stinky,"That was a great show! I mean, why cancel it?",0341,neutral,4,"00:27:25,477","00:27:28,264"
ToyII,Stinky,"Two words, sput-Nik.",0342,neutral,4,"00:27:28,355","00:27:30,767"
ToyII,Stinky,What museum? The museum.,0369,neutral,4,"00:28:56,777","00:28:58,733"
ToyII,Stinky,What's the matter? What's wrong with her?,0379,sad,5,"00:29:26,139","00:29:27,659"
ToyII,Stinky,"Well, we've been in storage for a long time",0380,sad,5,"00:29:27,683","00:29:30,550"
ToyII,Stinky,Why me? The museum's,0382,neutral,4,"00:29:32,187","00:29:34,052"
ToyII,Stinky,"You see, I was in this yard sale... Yard sale?",0388,neutral,4,"00:29:48,287","00:29:51,404"
ToyII,Stinky,"Oh... Jessie, look at me.",0398,others,7,"00:30:18,734","00:30:20,190"
ToyII,Stinky,My arm is completely gone! All right. Come here. Let me see that.,0414,neutral,4,"00:31:19,169","00:31:21,689"
ToyII,Stinky,"Oh, it's just a popped seam,",0415,neutral,4,"00:31:21,713","00:31:24,045"
ToyII,Stinky,is dying to play with a one-armed cowboy doll.,0421,neutral,4,"00:31:37,479","00:31:40,812"
ToyII,Stinky,"Why, Jessie, you know he wouldn't last an hour on the streets in his condition.",0422,neutral,4,"00:31:41,233","00:31:45,101"
ToyII,Stinky,"I don't know how that television turned on,",0467,neutral,4,"00:36:14,839","00:36:17,581"
ToyII,Stinky,"If I had both my arms... The fact is, you don't, Woody,",0469,neutral,4,"00:36:19,886","00:36:23,253"
ToyII,Stinky,"Woody, don't be mad at Jessie.",0591,sad,5,"00:47:51,160","00:47:53,446"
ToyII,Stinky,She's been through more than you know.,0592,sad,5,"00:47:53,913","00:47:56,154"
ToyII,Stinky,"It's your choice, Woody.",0649,sad,5,"00:52:38,072","00:52:39,733"
ToyII,Stinky,We're finally going. Can you believe it?,0728,happy,3,"00:59:18,722","00:59:21,759"
ToyII,Stinky,That's custom-fitted,0729,happy,3,"00:59:21,850","00:59:24,011"
ToyII,Stinky,"for the times I'm not around. Good going, Woody!",0860,neutral,4,"01:06:45,210","01:06:48,247"
ToyII,Stinky,Prospector? You're outta your box!,0891,neutral,4,"01:08:30,023","01:08:32,389"
ToyII,Stinky,"Look, we have an eternity to spend together in the museum.",0895,neutral,4,"01:08:44,746","01:08:48,364"
ToyII,Stinky,"Prospector, this isn't fair.",0898,angry,0,"01:08:53,671","01:08:54,956"
ToyII,Stinky,Fair? I'll tell you what's not fair.,0899,angry,0,"01:08:55,381","01:08:58,418"
ToyII,Stinky,"Well, finally my waiting has paid off,",0901,angry,0,"01:09:04,390","01:09:06,301"
ToyII,Stinky,His name is buzz lightyear.,0905,others,7,"01:09:20,156","01:09:22,021"
ToyII,Stinky,"Your choice, Woody.",0998,angry,0,"01:16:21,952","01:16:23,738"
ToyII,Stinky,You can go to Japan together or in pieces.,0999,angry,0,"01:16:23,829","01:16:26,195"
ToyII,Stinky,No! Aaah! Gotchal,1002,angry,0,"01:16:38,511","01:16:40,502"
ToyII,Stinky,idiots! Children destroy toys!,1003,angry,0,"01:16:40,596","01:16:43,133"
ToyII,Stinky,"You'll all be ruined, forgotten!",1004,angry,0,"01:16:43,224","01:16:45,431"
ToyII,AIMcW,I promise you'll come out of the box. Now go! Go!,0399,happy,3,"00:30:20,485","00:30:24,148"
ToyII,AIMcW,the main attraction.,0403,others,7,"00:30:40,088","00:30:41,703"
ToyII,AIMcW,Hello? It's me. It's al.,0408,others,7,"00:31:06,323","00:31:07,779"
ToyII,AIMcW,I got an emergency.,0409,neutral,4,"00:31:07,866","00:31:09,026"
ToyII,AIMcW,Yeah? What?,0582,neutral,4,"00:47:10,202","00:47:11,513"
ToyII,AIMcW,"Oh, oh. Mr. konishi. Yes, I have the pictures right here.",0583,neutral,4,"00:47:11,537","00:47:15,746"
ToyII,AIMcW,"It's Woody! Now that I have your attention,",0674,neutral,4,"00:54:29,057","00:54:31,139"
ToyII,AIMcW,"imagine we added another zero to the price, huh?",0675,happy,3,"00:54:31,226","00:54:34,093"
ToyII,AIMcW,I'll pay anything you want. Yes! Yes!,0676,happy,3,"00:54:35,439","00:54:39,023"
ToyII,AIMcW,"That's in yen, right?",0721,angry,0,"00:58:59,244","00:59:01,405"
ToyII,AIMcW,"Bark, bark, bark, bark, bark.",0980,neutral,4,"01:14:45,189","01:14:46,520"
ToyII,AIMcW,"Listen, flyboy.",0981,angry,0,"01:14:47,775","01:14:48,775"
ToyII,Buzz,,0001,neutral,4,,
ToyII,Buzz,"All signs point to this planet as the location of zurg's fortress,",0002,neutral,4,"00:02:21,016","00:02:23,974"
ToyII,Buzz,"I'm never gonna defeat zurg! Sure, you will, Rex.",0009,neutral,4,"00:04:51,708","00:04:54,745"
ToyII,Buzz,Ooh.,0015,neutral,4,"00:05:08,016","00:05:10,803"
ToyII,Buzz,and I can't find it anywhere!,0026,neutral,4,"00:05:38,088","00:05:39,328"
ToyII,Buzz,"Don't worry, Woody. In just a few hours,",0027,happy,3,"00:05:39,422","00:05:41,413"
ToyII,Buzz,"Lousy try, Brian. What are you doing, buzz?",0220,neutral,4,"00:19:11,233","00:19:15,442"
ToyII,Buzz,"Oh, this can't help. Let's leave buzz to play with his toys.",0226,neutral,4,"00:19:29,543","00:19:33,377"
ToyII,Buzz,Al's toy bam. Al's toy barn!,0228,neutral,4,"00:19:39,762","00:19:43,550"
ToyII,Buzz,"You can't go, buzz. You'll never make it there.",0295,neutral,4,"00:24:44,149","00:24:46,606"
ToyII,Buzz,Woody once risked his life to save me.,0296,neutral,4,"00:24:46,694","00:24:48,980"
ToyII,Buzz,I couldn't call myself his friend if I weren't willing to do the same.,0297,neutral,4,"00:24:49,071","00:24:53,405"
ToyII,Buzz,This is for Woody when you find him.,0300,neutral,4,"00:25:02,751","00:25:05,618"
ToyII,Buzz,"All right,",0301,neutral,4,"00:25:08,590","00:25:09,630"
ToyII,Buzz,The idea is to let go.,0309,neutral,4,"00:25:39,663","00:25:42,245"
ToyII,Buzz,All right. Nobody look till I get my cork back in.,0424,neutral,4,"00:32:11,596","00:32:14,212"
ToyII,Buzz,Are we gonna do this all night? My parts are killing me.,0427,neutral,4,"00:32:19,062","00:32:21,553"
ToyII,Buzz,"Come on, fellas.",0428,neutral,4,"00:32:21,648","00:32:22,728"
ToyII,Buzz,And did he give up when you threw him out of the back of that moving Van?,0431,neutral,4,"00:32:27,988","00:32:30,900"
ToyII,Buzz,"Oh, you had to bring that up. No, he didn't!",0432,others,7,"00:32:30,991","00:32:33,323"
ToyII,Buzz,Losing health units. Must rest.,0477,neutral,4,"00:36:55,380","00:36:58,338"
ToyII,Buzz,"I may not be a smart dog, but I know what roadkill is.",0488,neutral,4,"00:37:32,167","00:37:36,536"
ToyII,Buzz,It's amazing. You're a genius. He's just like new.,0517,surprise,6,"00:42:23,916","00:42:26,999"
ToyII,Buzz,Wow.,0518,neutral,4,"00:42:49,233","00:42:50,598"
ToyII,Buzz,I thought we could search in style.,0523,neutral,4,"00:43:29,148","00:43:30,748"
ToyII,Buzz,"Rich, rich, rich, rich!",0681,neutral,4,"00:54:55,542","00:54:57,783"
ToyII,Buzz,No!,0802,neutral,4,"01:03:37,105","01:03:39,141"
ToyII,Buzz,"Hold on. I am buzz lightyear, and I'm in charge of this detachment.",0806,neutral,4,"01:03:45,572","01:03:49,156"
ToyII,Buzz,Will somebody please explain what's going on?,0815,neutral,4,"01:04:13,808","01:04:16,220"
ToyII,Buzz,"Without me, they'll go back into storage. Maybe forever!",0838,neutral,4,"01:05:16,788","01:05:20,451"
ToyII,Buzz,"Woody, you're not a collector's item. You're a child's plaything.",0839,angry,0,"01:05:20,917","01:05:24,535"
ToyII,Buzz,"And what do I do then, buzz? Huh? You tell me.",0842,neutral,4,"01:05:30,844","01:05:33,130"
ToyII,Buzz,Somewhere in that pad of stuffing is a toy who taught me,0843,neutral,4,"01:05:34,139","01:05:36,551"
ToyII,Buzz,that life's only worth living if you're bein' loved by a kid.,0844,neutral,4,"01:05:36,641","01:05:39,804"
ToyII,Buzz,And I traveled all this way to rescue that toy,0845,neutral,4,"01:05:40,437","01:05:43,395"
ToyII,Buzz,"Let's go, everyone. What about Woody?",0848,sad,5,"01:05:54,284","01:05:56,991"
ToyII,Buzz,"I don't have a choice, buzz. This is my only chance.",0852,angry,0,"01:06:17,348","01:06:21,091"
ToyII,Buzz,"To do what, Woody?",0853,neutral,4,"01:06:21,186","01:06:22,801"
ToyII,Buzz,Watch kids from behind glass and never be loved again?,0854,others,7,"01:06:22,896","01:06:26,229"
ToyII,Buzz,"Wait, wait, wait. I'll be back in just a second.",0881,neutral,4,"01:07:56,114","01:07:59,277"
ToyII,Buzz,I just gotta get outta here now!,0915,neutral,4,"01:09:48,476","01:09:52,389"
ToyII,Buzz,Quick! To the elevator!,0916,neutral,4,"01:09:53,398","01:09:54,888"
ToyII,Buzz,Hmm?,1069,neutral,4,"01:23:04,897","01:23:05,897"
ToyII,Buzz,"Uh, ma'am, I, uh...",1070,neutral,4,"01:23:07,566","01:23:09,978"
ToyII,Buzz,I wanted to say you're a bright young woman,1071,neutral,4,"01:23:10,068","01:23:12,104"
ToyII,Buzz,with a beautiful yarnful” of hair.,1072,others,7,"01:23:12,196","01:23:14,061"
ToyII,Buzz,"Hairful” of yarn. It's, uh... Whoo... uh...",1073,others,7,"01:23:14,156","01:23:16,898"
ToyII,Jessie,Prospector said someday you'd come.,0251,fear,2,"00:21:42,301","00:21:44,838"
ToyII,Jessie,It... it's a box. He's mint in the box.,0255,neutral,4,"00:22:01,195","00:22:04,437"
ToyII,Jessie,"Why, the prodigal son has returned.",0258,happy,3,"00:22:12,790","00:22:16,157"
ToyII,Jessie,Yee-haw!,0259,happy,3,"00:22:16,460","00:22:18,200"
ToyII,Jessie,"I mean, look at all this stuff! Didn't you know?",0345,happy,3,"00:27:39,408","00:27:41,899"
ToyII,Jessie,"No, no, no, no, no. I can't go to Japan.",0372,happy,3,"00:29:05,202","00:29:07,784"
ToyII,Jessie,"He still has an owner. Oh, my goodness.",0375,fear,2,"00:29:14,127","00:29:17,085"
ToyII,Jessie,No. Can't go.,0376,others,7,"00:29:17,172","00:29:20,505"
ToyII,Jessie,It's that simple. It's not fair!,0385,angry,0,"00:29:41,238","00:29:43,820"
ToyII,Jessie,"It's not like that, okay? And I'm not going to any museum!",0394,angry,0,"00:30:07,180","00:30:11,048"
ToyII,Jessie,Let him go. I'm sure his precious Andy,0420,angry,0,"00:31:34,601","00:31:37,388"
ToyII,Jessie,"You calling me a liar? Well, if the boot fits...",0459,angry,0,"00:35:45,977","00:35:48,969"
ToyII,Jessie,If the boot fits.,0461,angry,0,"00:35:51,524","00:35:54,516"
ToyII,Jessie,Hi! Hello!,0588,angry,0,"00:47:31,682","00:47:33,718"
ToyII,Jessie,How did you know that?,0606,sad,5,"00:48:55,266","00:48:56,381"
ToyII,Jessie,Because Emily was just the same.,0607,sad,5,"00:48:56,475","00:48:59,433"
ToyII,Jessie,> when she loved me jl,0642,sad,5,"00:51:26,959","00:51:33,956"
ToyII,Jessie,You forgot rootin'-tootin'-est!,0757,happy,3,"01:01:17,340","01:01:19,296"
ToyII,Jessie,"The high-ridin'-est, rootin'-tootin'-est cowboy hero of all time,",0758,happy,3,"01:01:19,384","01:01:23,297"
ToyII,Jessie,"Say, little missy, you notice any trouble around these parts?",0760,happy,3,"01:01:34,524","01:01:38,108"
ToyII,Jessie,Woody saves the day again!,0766,happy,3,"01:01:50,165","01:01:52,497"
ToyII,Jessie,"Watch it. Wait. I'm ticklish, okay?",0771,neutral,4,"01:02:06,765","01:02:08,881"
ToyII,Jessie,Andy will play with all of us. I know it!,0884,others,7,"01:08:05,039","01:08:07,371"
ToyII,Jessie,"You really are stinky Pete, aren't you?",0897,angry,0,"01:08:51,544","01:08:53,580"
ToyII,Jessie,"Jessie, let go of the plane!",1044,others,7,"01:21:08,572","01:21:10,858"
ToyII,Jessie,Yee-haw!,1066,happy,3,"01:22:56,597","01:22:58,804"
ToyII,Jessie,"Oh, bullseye,",1067,happy,3,"01:22:58,891","01:23:00,256"
ToyII,Jessie,I must go.,1074,happy,3,"01:23:16,992","01:23:18,482"
ToyII,Jessie,This fella says he needs to go out back for a little private time.,1077,others,7,"01:23:26,752","01:23:30,336"
ToyII,Sheriff,"Woody, are you all right? Oh. Yeah.",0017,neutral,4,"00:05:17,651","00:05:19,642"
ToyII,Sheriff,"Yeah, I'm fine, buzz. Okay. Here's your list of things to do while I'm gone.",0018,neutral,4,"00:05:19,736","00:05:23,479"
ToyII,Sheriff,Batteries need to be changed.,0019,neutral,4,"00:05:23,573","00:05:24,858"
ToyII,Sheriff,Toys in the bottom of the chest need to be rotated.,0020,neutral,4,"00:05:24,950","00:05:26,928"
ToyII,Sheriff,"Oh, and make sure everyone attends Mr. spell's seminar",0021,neutral,4,"00:05:26,952","00:05:29,318"
ToyII,Sheriff,on what to do if you or a part of you is swallowed.,0022,neutral,4,"00:05:29,412","00:05:31,412"
ToyII,Sheriff,"Woody, you haven't found your hat yet, have you?",0024,others,7,"00:05:33,208","00:05:35,290"
ToyII,Sheriff,"This'll be the first year I miss cowboy camp, all because of my stupid hat!",0040,neutral,4,"00:06:21,965","00:06:25,082"
ToyII,Sheriff,My hat is not under my boot. Would you just look?,0042,neutral,4,"00:06:27,512","00:06:30,549"
ToyII,Sheriff,would take you to camp with or without your hat.,0045,neutral,4,"00:06:36,271","00:06:39,638"
